us_county,name,state,"Random Number"
70100,"State of Kayangel, PW",PW,32.84216644
70150,"State of Koror, PW",PW,-30.38878607
70212,"State of Melekeok, PW",PW,-7.269895237
70214,"State of Ngaraard, PW",PW,-5.585863595
70218,"State of Ngarchelong, PW",PW,-41.82619288
70222,"State of Ngardmau, PW",PW,28.80613124
70224,"State of Ngatpang, PW",PW,-36.24832587
70226,"State of Ngchesar, PW",PW,-39.00252207
70227,"State of Ngeremlengui, PW",PW,-35.91872063
70228,"State of Ngiwal, PW",PW,18.77550217
70350,"State of Peleliu, PW",PW,-9.2147165
70370,"State of Sonsorol, PW",PW,-21.06407281
44001,"Bristol County, RI",RI,-33.40596486
44003,"Kent County, RI",RI,-41.58552073
44005,"Newport County, RI",RI,34.84233566
44007,"Providence County, RI",RI,10.19714217
44009,"Washington County, RI",RI,-41.04685127
45001,"Abbeville County, SC",SC,-31.67985456
45003,"Aiken County, SC",SC,-32.82010543
45005,"Allendale County, SC",SC,-7.264393432
45007,"Anderson County, SC",SC,-0.952757825
45009,"Bamberg County, SC",SC,46.58096327
45011,"Barnwell County, SC",SC,24.71862916
45013,"Beaufort County, SC",SC,18.93839465
45015,"Berkeley County, SC",SC,-30.5533139
45017,"Calhoun County, SC",SC,2.45631025
45019,"Charleston County, SC",SC,8.991226055
45021,"Cherokee County, SC",SC,-11.22624299
45023,"Chester County, SC",SC,-38.95208653
45025,"Chesterfield County, SC",SC,48.77783503
45027,"Clarendon County, SC",SC,-13.10900597
45029,"Colleton County, SC",SC,10.5968795
45031,"Darlington County, SC",SC,14.3629987
45033,"Dillon County, SC",SC,8.203987791
45035,"Dorchester County, SC",SC,-43.69726559
45037,"Edgefield County, SC",SC,-15.72925304
45039,"Fairfield County, SC",SC,-0.445470664
45041,"Florence County, SC",SC,-1.213062137
45043,"Georgetown County, SC",SC,-18.77897525
45045,"Greenville County, SC",SC,-3.697809748
45047,"Greenwood County, SC",SC,-31.72333517
45049,"Hampton County, SC",SC,37.5695786
45051,"Horry County, SC",SC,-47.54020332
45053,"Jasper County, SC",SC,-43.32976665
45055,"Kershaw County, SC",SC,15.84686855
45057,"Lancaster County, SC",SC,40.31204194
45059,"Laurens County, SC",SC,-36.02492435
45061,"Lee County, SC",SC,41.60978409
45063,"Lexington County, SC",SC,32.23732139
45067,"Marion County, SC",SC,-19.28702579
45069,"Marlboro County, SC",SC,-48.80026341
45065,"McCormick County, SC",SC,32.11449377
45071,"Newberry County, SC",SC,6.346964132
45073,"Oconee County, SC",SC,-17.63478281
45075,"Orangeburg County, SC",SC,43.15132939
45077,"Pickens County, SC",SC,-30.65056488
45079,"Richland County, SC",SC,-40.68323748
45081,"Saluda County, SC",SC,32.04813062
45083,"Spartanburg County, SC",SC,28.18620979
45085,"Sumter County, SC",SC,14.76044527
45087,"Union County, SC",SC,1.706047834
45089,"Williamsburg County, SC",SC,-49.45146907
45091,"York County, SC",SC,-24.61838058
46003,"Aurora County, SD",SD,39.93476063
46005,"Beadle County, SD",SD,-13.25097914
46007,"Bennett County, SD",SD,-25.1916351
46009,"Bon Homme County, SD",SD,-0.329275546
46011,"Brookings County, SD",SD,8.140256845
46013,"Brown County, SD",SD,-36.18035961
46015,"Brule County, SD",SD,-34.05911762
46017,"Buffalo County, SD",SD,1.710561755
46019,"Butte County, SD",SD,13.95366828
46021,"Campbell County, SD",SD,18.30218157
46023,"Charles Mix County, SD",SD,19.95128402
46025,"Clark County, SD",SD,42.36123821
46027,"Clay County, SD",SD,-47.65661222
46029,"Codington County, SD",SD,-20.55963476
46031,"Corson County, SD",SD,-21.27725177
46033,"Custer County, SD",SD,-22.88788692
46035,"Davison County, SD",SD,-36.93766635
46037,"Day County, SD",SD,-7.616632571
46039,"Deuel County, SD",SD,2.67821493
46041,"Dewey County, SD",SD,15.11402693
46043,"Douglas County, SD",SD,-14.68145536
46045,"Edmunds County, SD",SD,31.74601791
46047,"Fall River County, SD",SD,32.93847857
46049,"Faulk County, SD",SD,-38.0254075
46051,"Grant County, SD",SD,38.71864673
46053,"Gregory County, SD",SD,35.56290942
46055,"Haakon County, SD",SD,-2.808658503
46057,"Hamlin County, SD",SD,8.577445043
46059,"Hand County, SD",SD,-38.59869126
46061,"Hanson County, SD",SD,27.35026041
46063,"Harding County, SD",SD,-3.186975125
46065,"Hughes County, SD",SD,-44.88481029
46067,"Hutchinson County, SD",SD,-20.39595807
46069,"Hyde County, SD",SD,-35.30590767
46071,"Jackson County, SD",SD,-18.201745
46073,"Jerauld County, SD",SD,44.16564134
46075,"Jones County, SD",SD,-19.4215372
46077,"Kingsbury County, SD",SD,3.586202809
46079,"Lake County, SD",SD,-0.663898501
46081,"Lawrence County, SD",SD,-33.67543645
46083,"Lincoln County, SD",SD,41.6022005
46085,"Lyman County, SD",SD,2.630578941
46091,"Marshall County, SD",SD,-13.26442325
46087,"McCook County, SD",SD,40.17854504
46089,"McPherson County, SD",SD,15.19076368
46093,"Meade County, SD",SD,9.11422161
46095,"Mellette County, SD",SD,12.11435732
46097,"Miner County, SD",SD,-48.4924765
46099,"Minnehaha County, SD",SD,-4.690155699
46101,"Moody County, SD",SD,7.195847762
46103,"Pennington County, SD",SD,49.07214288
46105,"Perkins County, SD",SD,27.5572423
46107,"Potter County, SD",SD,27.48576801
46109,"Roberts County, SD",SD,45.86692823
46111,"Sanborn County, SD",SD,-5.749107945
46113,"Shannon County, SD",SD,-36.25826404
46115,"Spink County, SD",SD,7.825974171
46117,"Stanley County, SD",SD,-26.43954799
46119,"Sully County, SD",SD,18.15798597
46121,"Todd County, SD",SD,28.18245135
46123,"Tripp County, SD",SD,26.94448179
46125,"Turner County, SD",SD,25.12193072
46127,"Union County, SD",SD,30.44630553
46129,"Walworth County, SD",SD,-48.59905611
46135,"Yankton County, SD",SD,-21.8333353
46137,"Ziebach County, SD",SD,5.514317134
47001,"Anderson County, TN",TN,19.03600807
47003,"Bedford County, TN",TN,-46.50361436
47005,"Benton County, TN",TN,12.68369501
47007,"Bledsoe County, TN",TN,-12.6954942
47009,"Blount County, TN",TN,25.54041728
47011,"Bradley County, TN",TN,14.9552332
47013,"Campbell County, TN",TN,14.41521388
47015,"Cannon County, TN",TN,38.68446307
47017,"Carroll County, TN",TN,40.93975612
47019,"Carter County, TN",TN,-45.96803472
47021,"Cheatham County, TN",TN,13.07766154
47023,"Chester County, TN",TN,-20.5539992
47025,"Claiborne County, TN",TN,27.11720507
47027,"Clay County, TN",TN,27.58085457
47029,"Cocke County, TN",TN,-29.06631853
47031,"Coffee County, TN",TN,-32.47138209
47033,"Crockett County, TN",TN,-40.40195229
47035,"Cumberland County, TN",TN,36.71234325
47037,"Davidson County, TN",TN,-49.10948508
47041,"DeKalb County, TN",TN,38.180625
47039,"Decatur County, TN",TN,-33.36003214
47043,"Dickson County, TN",TN,-29.23560184
47045,"Dyer County, TN",TN,-38.05926357
47047,"Fayette County, TN",TN,43.80706261
47049,"Fentress County, TN",TN,20.52921424
47051,"Franklin County, TN",TN,47.25865649
47053,"Gibson County, TN",TN,-26.92063351
47055,"Giles County, TN",TN,-33.85995615
47057,"Grainger County, TN",TN,31.68140203
47059,"Greene County, TN",TN,17.4935084
47061,"Grundy County, TN",TN,15.76361659
47063,"Hamblen County, TN",TN,42.86947588
47065,"Hamilton County, TN",TN,-26.72714988
47067,"Hancock County, TN",TN,-13.94930274
47069,"Hardeman County, TN",TN,29.31733959
47071,"Hardin County, TN",TN,48.44587106
47073,"Hawkins County, TN",TN,-22.64694071
47075,"Haywood County, TN",TN,-43.91687011
47077,"Henderson County, TN",TN,2.64773109
47079,"Henry County, TN",TN,-39.83389982
47081,"Hickman County, TN",TN,-20.43571701
47083,"Houston County, TN",TN,-31.17976214
47085,"Humphreys County, TN",TN,28.80216825
47087,"Jackson County, TN",TN,-24.51567179
47089,"Jefferson County, TN",TN,-14.08776676
47091,"Johnson County, TN",TN,-4.107803975
47093,"Knox County, TN",TN,-14.17766632
47095,"Lake County, TN",TN,38.11525871
47097,"Lauderdale County, TN",TN,-39.6849875
47099,"Lawrence County, TN",TN,-46.98180418
47101,"Lewis County, TN",TN,0.648588715
47103,"Lincoln County, TN",TN,46.36671908
47105,"Loudon County, TN",TN,-43.12926272
47111,"Macon County, TN",TN,-49.30682109
47113,"Madison County, TN",TN,-15.15716276
47115,"Marion County, TN",TN,-24.68059568
47117,"Marshall County, TN",TN,-32.50736978
47119,"Maury County, TN",TN,-42.39547292
47107,"McMinn County, TN",TN,-36.30821649
47109,"McNairy County, TN",TN,36.77506624
47121,"Meigs County, TN",TN,-45.94219669
47123,"Monroe County, TN",TN,36.80316719
47125,"Montgomery County, TN",TN,-7.851679256
47127,"Moore County, TN",TN,-46.42552552
47129,"Morgan County, TN",TN,30.88857649
47131,"Obion County, TN",TN,1.677230023
47133,"Overton County, TN",TN,-37.03640527
47135,"Perry County, TN",TN,-6.530986901
47137,"Pickett County, TN",TN,17.07304548
47139,"Polk County, TN",TN,5.421569974
47141,"Putnam County, TN",TN,1.116284139
47143,"Rhea County, TN",TN,17.83718006
47145,"Roane County, TN",TN,1.292897781
47147,"Robertson County, TN",TN,19.39000204
47149,"Rutherford County, TN",TN,-25.47602732
47151,"Scott County, TN",TN,14.10169396
47153,"Sequatchie County, TN",TN,18.41586995
47155,"Sevier County, TN",TN,-43.87430787
47157,"Shelby County, TN",TN,-15.55864924
47159,"Smith County, TN",TN,-41.71899775
47161,"Stewart County, TN",TN,36.5826385
47163,"Sullivan County, TN",TN,4.28073036
47165,"Sumner County, TN",TN,-41.23085022
47167,"Tipton County, TN",TN,-4.793611876
47169,"Trousdale County, TN",TN,28.25096499
47171,"Unicoi County, TN",TN,28.10720676
47173,"Union County, TN",TN,31.23116557
47175,"Van Buren County, TN",TN,7.627316997
47177,"Warren County, TN",TN,16.91627645
47179,"Washington County, TN",TN,-0.66895239
47181,"Wayne County, TN",TN,-45.53450649
47183,"Weakley County, TN",TN,27.18727705
47185,"White County, TN",TN,2.463797294
47187,"Williamson County, TN",TN,-2.849252949
47189,"Wilson County, TN",TN,19.50188907
48001,"Anderson County, TX",TX,36.41360487
48003,"Andrews County, TX",TX,-16.11078045
48005,"Angelina County, TX",TX,22.59727802
48007,"Aransas County, TX",TX,-0.318045517
48009,"Archer County, TX",TX,-29.54227212
48011,"Armstrong County, TX",TX,-8.666928346
48013,"Atascosa County, TX",TX,11.59779075
48015,"Austin County, TX",TX,-20.23227143
48017,"Bailey County, TX",TX,17.71214712
48019,"Bandera County, TX",TX,-7.847669363
48021,"Bastrop County, TX",TX,24.10928039
48023,"Baylor County, TX",TX,12.96347182
48025,"Bee County, TX",TX,-23.41731609
48027,"Bell County, TX",TX,18.81749713
48029,"Bexar County, TX",TX,11.03697391
48031,"Blanco County, TX",TX,49.37596453
48033,"Borden County, TX",TX,2.253980144
48035,"Bosque County, TX",TX,-31.94790348
48037,"Bowie County, TX",TX,-19.33298186
48039,"Brazoria County, TX",TX,18.13368217
48041,"Brazos County, TX",TX,-30.01695368
48043,"Brewster County, TX",TX,33.10125266
48045,"Briscoe County, TX",TX,-7.370806904
48047,"Brooks County, TX",TX,13.06343585
48049,"Brown County, TX",TX,45.37350411
48051,"Burleson County, TX",TX,-20.21501209
48053,"Burnet County, TX",TX,-27.08453764
48055,"Caldwell County, TX",TX,6.152876249
48057,"Calhoun County, TX",TX,-6.974179883
48059,"Callahan County, TX",TX,-28.34440825
48061,"Cameron County, TX",TX,41.7296926
48063,"Camp County, TX",TX,21.29441723
48065,"Carson County, TX",TX,-44.96173826
48067,"Cass County, TX",TX,-3.583239893
48069,"Castro County, TX",TX,-27.09169906
48071,"Chambers County, TX",TX,-30.63139326
48073,"Cherokee County, TX",TX,-3.078410888
48075,"Childress County, TX",TX,-41.23179688
48077,"Clay County, TX",TX,6.044557679
48079,"Cochran County, TX",TX,38.34476245
48081,"Coke County, TX",TX,-34.89406268
48083,"Coleman County, TX",TX,-13.04671448
48085,"Collin County, TX",TX,2.563771132
48087,"Collingsworth County, TX",TX,-13.34355992
48089,"Colorado County, TX",TX,21.14260013
48091,"Comal County, TX",TX,-25.8747736
48093,"Comanche County, TX",TX,-15.59806889
48095,"Concho County, TX",TX,18.4291809
48097,"Cooke County, TX",TX,11.26428752
48099,"Coryell County, TX",TX,-11.95520875
48101,"Cottle County, TX",TX,-49.0025372
48103,"Crane County, TX",TX,-27.82764134
48105,"Crockett County, TX",TX,15.17946652
48107,"Crosby County, TX",TX,-29.87453306
48109,"Culberson County, TX",TX,41.8907405
48111,"Dallam County, TX",TX,16.23997164
48113,"Dallas County, TX",TX,46.56458244
48115,"Dawson County, TX",TX,32.7009506
48123,"DeWitt County, TX",TX,4.862183055
48117,"Deaf Smith County, TX",TX,9.387277079
48119,"Delta County, TX",TX,11.65766649
48121,"Denton County, TX",TX,34.65222367
48125,"Dickens County, TX",TX,-8.817867104
48127,"Dimmit County, TX",TX,43.22499711
48129,"Donley County, TX",TX,49.57415482
48131,"Duval County, TX",TX,-11.27672194
48133,"Eastland County, TX",TX,25.86831387
48135,"Ector County, TX",TX,48.53888627
48137,"Edwards County, TX",TX,27.59446083
48141,"El Paso County, TX",TX,-29.09508637
48139,"Ellis County, TX",TX,8.697727453
48143,"Erath County, TX",TX,-11.42164369
48145,"Falls County, TX",TX,-3.378230442
48147,"Fannin County, TX",TX,49.34024814
48149,"Fayette County, TX",TX,49.81595977
48151,"Fisher County, TX",TX,-23.30639146
48153,"Floyd County, TX",TX,-1.571381562
48155,"Foard County, TX",TX,-32.71491397
48157,"Fort Bend County, TX",TX,7.614632693
48159,"Franklin County, TX",TX,15.89699968
48161,"Freestone County, TX",TX,-13.5365749
48163,"Frio County, TX",TX,2.827249638
48165,"Gaines County, TX",TX,37.72441273
48167,"Galveston County, TX",TX,-9.14106435
48169,"Garza County, TX",TX,-48.53238007
48171,"Gillespie County, TX",TX,29.81582676
48173,"Glasscock County, TX",TX,9.898505163
48175,"Goliad County, TX",TX,16.93030588
48177,"Gonzales County, TX",TX,-48.89469783
48179,"Gray County, TX",TX,17.25119029
48181,"Grayson County, TX",TX,-19.20357048
48183,"Gregg County, TX",TX,-18.53883512
48185,"Grimes County, TX",TX,4.14487527
48187,"Guadalupe County, TX",TX,-22.3011558
48189,"Hale County, TX",TX,21.08014728
48191,"Hall County, TX",TX,8.815634538
48193,"Hamilton County, TX",TX,-23.91994632
48195,"Hansford County, TX",TX,-9.465487469
48197,"Hardeman County, TX",TX,45.95405529
48199,"Hardin County, TX",TX,9.675549432
48201,"Harris County, TX",TX,25.1532992
48203,"Harrison County, TX",TX,28.52528841
48205,"Hartley County, TX",TX,36.53982739
48207,"Haskell County, TX",TX,-11.96650043
48209,"Hays County, TX",TX,40.93702639
48211,"Hemphill County, TX",TX,14.44110257
48213,"Henderson County, TX",TX,-6.618149667
48215,"Hidalgo County, TX",TX,22.47365754
48217,"Hill County, TX",TX,45.42126336
48219,"Hockley County, TX",TX,-47.48534083
48221,"Hood County, TX",TX,21.5449621
48223,"Hopkins County, TX",TX,-11.80157214
48225,"Houston County, TX",TX,-39.49886792
48227,"Howard County, TX",TX,12.54210224
48229,"Hudspeth County, TX",TX,2.518311289
48231,"Hunt County, TX",TX,-44.07208592
48233,"Hutchinson County, TX",TX,-2.94852606
48235,"Irion County, TX",TX,30.46626662
48237,"Jack County, TX",TX,40.64628113
48239,"Jackson County, TX",TX,-37.73052365
48241,"Jasper County, TX",TX,-46.27382728
48243,"Jeff Davis County, TX",TX,-4.48040881
48245,"Jefferson County, TX",TX,33.24293898
48247,"Jim Hogg County, TX",TX,-26.65881343
48249,"Jim Wells County, TX",TX,33.33503128
48251,"Johnson County, TX",TX,14.43213914
48253,"Jones County, TX",TX,-2.459048183
48255,"Karnes County, TX",TX,33.14472186
48257,"Kaufman County, TX",TX,20.1184838
48259,"Kendall County, TX",TX,-43.99292574
48261,"Kenedy County, TX",TX,-41.68860642
48263,"Kent County, TX",TX,39.17351737
48265,"Kerr County, TX",TX,-33.59747853
48267,"Kimble County, TX",TX,-21.14289436
48269,"King County, TX",TX,27.52196125
48271,"Kinney County, TX",TX,-47.33353228
48273,"Kleberg County, TX",TX,-4.074718939
48275,"Knox County, TX",TX,-15.13519968
48283,"La Salle County, TX",TX,-46.87516436
48277,"Lamar County, TX",TX,15.28624959
48279,"Lamb County, TX",TX,34.71589803
48281,"Lampasas County, TX",TX,39.67449712
48285,"Lavaca County, TX",TX,-5.012061809
48287,"Lee County, TX",TX,-36.06600437
48289,"Leon County, TX",TX,-42.48946193
48291,"Liberty County, TX",TX,4.44710463
48293,"Limestone County, TX",TX,-22.28791872
48295,"Lipscomb County, TX",TX,41.70411683
48297,"Live Oak County, TX",TX,-41.16008453
48299,"Llano County, TX",TX,-28.48561525
48301,"Loving County, TX",TX,9.784671694
48303,"Lubbock County, TX",TX,-39.70700191
48305,"Lynn County, TX",TX,-26.77556357
48313,"Madison County, TX",TX,-24.00188228
48315,"Marion County, TX",TX,-21.89282344
48317,"Martin County, TX",TX,-42.46211673
48319,"Mason County, TX",TX,-15.02812492
48321,"Matagorda County, TX",TX,23.9030788
48323,"Maverick County, TX",TX,6.890646555
48307,"McCulloch County, TX",TX,-13.26226807
48309,"McLennan County, TX",TX,-1.872997724
48311,"McMullen County, TX",TX,15.69685644
48325,"Medina County, TX",TX,-30.96068501
48327,"Menard County, TX",TX,44.88005534
48329,"Midland County, TX",TX,26.52384326
48331,"Milam County, TX",TX,32.05555469
48333,"Mills County, TX",TX,-16.86296803
48335,"Mitchell County, TX",TX,-37.04658502
48337,"Montague County, TX",TX,19.00356967
48339,"Montgomery County, TX",TX,10.00193874
48341,"Moore County, TX",TX,48.22898119
48343,"Morris County, TX",TX,45.90848522
48345,"Motley County, TX",TX,-8.001219697
48347,"Nacogdoches County, TX",TX,-9.361717659
48349,"Navarro County, TX",TX,-12.91347391
48351,"Newton County, TX",TX,-48.44117726
48353,"Nolan County, TX",TX,49.5515929
48355,"Nueces County, TX",TX,-43.57228533
48357,"Ochiltree County, TX",TX,-48.32227874
48359,"Oldham County, TX",TX,-25.80488382
48361,"Orange County, TX",TX,31.71420934
48363,"Palo Pinto County, TX",TX,25.86979334
48365,"Panola County, TX",TX,28.91034407
48367,"Parker County, TX",TX,23.07820093
48369,"Parmer County, TX",TX,-7.721410943
48371,"Pecos County, TX",TX,-19.32726494
48373,"Polk County, TX",TX,-17.76140458
48375,"Potter County, TX",TX,-42.56599395
48377,"Presidio County, TX",TX,-19.96353301
48379,"Rains County, TX",TX,-7.617661668
48381,"Randall County, TX",TX,-35.86452659
48383,"Reagan County, TX",TX,34.66646821
48385,"Real County, TX",TX,-8.163356706
48387,"Red River County, TX",TX,-37.42423691
48389,"Reeves County, TX",TX,-36.51345039
48391,"Refugio County, TX",TX,-38.5597626
48393,"Roberts County, TX",TX,20.28242432
48395,"Robertson County, TX",TX,-22.63983815
48397,"Rockwall County, TX",TX,9.616229823
48399,"Runnels County, TX",TX,-8.73533454
48401,"Rusk County, TX",TX,-17.69685783
48403,"Sabine County, TX",TX,16.66573001
48405,"San Augustine County, TX",TX,-8.419043657
48407,"San Jacinto County, TX",TX,42.47547984
48409,"San Patricio County, TX",TX,0.274856323
48411,"San Saba County, TX",TX,-1.553237975
48413,"Schleicher County, TX",TX,24.58828782
48415,"Scurry County, TX",TX,1.757928684
48417,"Shackelford County, TX",TX,21.50941163
48419,"Shelby County, TX",TX,-18.26304259
48421,"Sherman County, TX",TX,4.508210332
48423,"Smith County, TX",TX,-26.68774375
48425,"Somervell County, TX",TX,-22.38281562
48427,"Starr County, TX",TX,-37.14983675
48429,"Stephens County, TX",TX,-11.19762111
48431,"Sterling County, TX",TX,-49.83706736
48433,"Stonewall County, TX",TX,32.27741252
48435,"Sutton County, TX",TX,-43.00541031
48437,"Swisher County, TX",TX,5.230900271
48439,"Tarrant County, TX",TX,-23.14380643
48441,"Taylor County, TX",TX,45.89555208
48443,"Terrell County, TX",TX,14.10330418
48445,"Terry County, TX",TX,-46.54341088
48447,"Throckmorton County, TX",TX,21.14417644
48449,"Titus County, TX",TX,33.62504452
48451,"Tom Green County, TX",TX,14.48239444
48453,"Travis County, TX",TX,-43.04577621
48455,"Trinity County, TX",TX,40.80670416
48457,"Tyler County, TX",TX,9.875921888
48459,"Upshur County, TX",TX,-40.93770992
48461,"Upton County, TX",TX,-27.34454694
48463,"Uvalde County, TX",TX,27.60372294
48465,"Val Verde County, TX",TX,11.87889227
48467,"Van Zandt County, TX",TX,44.59166862
48469,"Victoria County, TX",TX,7.48419766
48471,"Walker County, TX",TX,-45.76504172
48473,"Waller County, TX",TX,-45.80317239
48475,"Ward County, TX",TX,32.56955836
48477,"Washington County, TX",TX,-1.828927193
48479,"Webb County, TX",TX,3.87403453
48481,"Wharton County, TX",TX,40.11239197
48483,"Wheeler County, TX",TX,44.35113295
48485,"Wichita County, TX",TX,33.96821694
48487,"Wilbarger County, TX",TX,-21.55166774
48489,"Willacy County, TX",TX,12.91750374
48491,"Williamson County, TX",TX,-7.158183818
48493,"Wilson County, TX",TX,-44.66595357
48495,"Winkler County, TX",TX,-36.79352698
48497,"Wise County, TX",TX,-21.13629562
48499,"Wood County, TX",TX,-33.91896431
48501,"Yoakum County, TX",TX,23.14106072
48503,"Young County, TX",TX,18.19347867
48505,"Zapata County, TX",TX,-32.60093734
48507,"Zavala County, TX",TX,5.681715896
74050,"Baker Island, UM",UM,4.128049106
74100,"Howland Island, UM",UM,-40.48996023
74150,"Jarvis Island, UM",UM,34.71118224
74200,"Johnston Atoll, UM",UM,28.52001205
74250,"Kingman Reef, UM",UM,24.08817294
74300,"Midway Islands, UM",UM,-5.536875546
74350,"Navassa Island, UM",UM,-27.62902529
74400,"Palmyra Atoll, UM",UM,-14.78450528
74450,"Wake Island, UM",UM,27.27288288
49001,"Beaver County, UT",UT,35.76788721
49003,"Box Elder County, UT",UT,-4.496263051
49005,"Cache County, UT",UT,15.2671653
49007,"Carbon County, UT",UT,27.98675059
49009,"Daggett County, UT",UT,4.810786958
49011,"Davis County, UT",UT,18.17003236
49013,"Duchesne County, UT",UT,26.61917191
49015,"Emery County, UT",UT,42.26251336
49017,"Garfield County, UT",UT,4.362089484
49019,"Grand County, UT",UT,8.491221495
49021,"Iron County, UT",UT,-27.89094553
49023,"Juab County, UT",UT,-18.65601759
49025,"Kane County, UT",UT,-49.70486067
49027,"Millard County, UT",UT,-10.62804822
49029,"Morgan County, UT",UT,-43.92711248
49031,"Piute County, UT",UT,27.17968599
49033,"Rich County, UT",UT,-32.36780186
49035,"Salt Lake County, UT",UT,17.39557394
49037,"San Juan County, UT",UT,20.21857326
49039,"Sanpete County, UT",UT,31.3888736
49041,"Sevier County, UT",UT,9.245672943
49043,"Summit County, UT",UT,49.28059911
49045,"Tooele County, UT",UT,-33.41187506
49047,"Uintah County, UT",UT,-25.70215576
49049,"Utah County, UT",UT,29.17875005
49051,"Wasatch County, UT",UT,-29.53955504
49053,"Washington County, UT",UT,14.69224784
49055,"Wayne County, UT",UT,-0.459209769
49057,"Weber County, UT",UT,-32.72907715
51001,"Accomack County, VA",VA,8.263617157
51003,"Albemarle County, VA",VA,7.027386131
51510,"City of Alexandria, VA",VA,-28.46063193
51005,"Alleghany County, VA",VA,46.66779789
51007,"Amelia County, VA",VA,-41.33346933
51009,"Amherst County, VA",VA,2.445241834
51011,"Appomattox County, VA",VA,22.91730515
51013,"Arlington County, VA",VA,2.156703869
51015,"Augusta County, VA",VA,-25.45108702
51017,"Bath County, VA",VA,-25.75343426
51019,"Bedford County, VA",VA,-0.861268088
51515,"City of Bedford, VA",VA,44.38087541
51021,"Bland County, VA",VA,-39.96904001
51023,"Botetourt County, VA",VA,-1.011605924
51520,"City of Bristol, VA",VA,-33.58557825
51025,"Brunswick County, VA",VA,12.73318544
51027,"Buchanan County, VA",VA,25.65840854
51029,"Buckingham County, VA",VA,-23.21594319
51530,"City of Buena Vista, VA",VA,-44.20568434
51031,"Campbell County, VA",VA,-1.044485841
51033,"Caroline County, VA",VA,-39.25928093
51035,"Carroll County, VA",VA,45.70065605
51036,"Charles City County, VA",VA,15.25644545
51037,"Charlotte County, VA",VA,36.46445524
51540,"City of Charlottesville, VA",VA,-19.50854963
51550,"City of Chesapeake, VA",VA,8.13565696
51041,"Chesterfield County, VA",VA,-4.666322645
51043,"Clarke County, VA",VA,-20.10503211
51570,"City of Colonial Heights, VA",VA,-34.62187481
51580,"City of Covington, VA",VA,-48.44883248
51045,"Craig County, VA",VA,28.13876927
51047,"Culpeper County, VA",VA,-38.02835194
51049,"Cumberland County, VA",VA,42.06131369
51590,"City of Danville, VA",VA,45.81634001
51051,"Dickenson County, VA",VA,24.11946911
51053,"Dinwiddie County, VA",VA,-5.944141115
51595,"City of Emporia, VA",VA,-21.00822366
51057,"Essex County, VA",VA,41.75501301
51059,"Fairfax County, VA",VA,-20.87819842
51600,"City of Fairfax, VA",VA,-38.38709343
51610,"City of Falls Church, VA",VA,-37.60131097
51061,"Fauquier County, VA",VA,-20.64074207
51063,"Floyd County, VA",VA,8.518932744
51065,"Fluvanna County, VA",VA,34.95053607
51067,"Franklin County, VA",VA,-33.32334167
51620,"City of Franklin, VA",VA,-49.42809306
51069,"Frederick County, VA",VA,49.38346268
51630,"City of Fredericksburg, VA",VA,-16.76503744
51640,"City of Galax, VA",VA,7.892743765
51071,"Giles County, VA",VA,37.10767919
51073,"Gloucester County, VA",VA,3.759741143
51075,"Goochland County, VA",VA,-0.796768857
51077,"Grayson County, VA",VA,14.7355028
51079,"Greene County, VA",VA,-42.36401626
51081,"Greensville County, VA",VA,-38.2142628
51083,"Halifax County, VA",VA,11.03370343
51650,"City of Hampton, VA",VA,-6.526807455
51085,"Hanover County, VA",VA,30.96295984
51660,"City of Harrisonburg, VA",VA,-39.92535156
51087,"Henrico County, VA",VA,19.796869
51089,"Henry County, VA",VA,43.01151725
51091,"Highland County, VA",VA,23.35961675
51670,"City of Hopewell, VA",VA,48.41588847
51093,"Isle of Wight County, VA",VA,10.09694251
51095,"James City County, VA",VA,-29.22340752
51099,"King George County, VA",VA,-25.57428942
51101,"King William County, VA",VA,-30.55495558
51097,"King and Queen County, VA",VA,5.363204328
51103,"Lancaster County, VA",VA,-47.54930092
51105,"Lee County, VA",VA,32.53087231
51678,"City of Lexington, VA",VA,-33.08609795
51107,"Loudoun County, VA",VA,-49.26406628
51109,"Louisa County, VA",VA,-49.72207576
51111,"Lunenburg County, VA",VA,25.67499157
51680,"City of Lynchburg, VA",VA,-42.57670986
51113,"Madison County, VA",VA,21.88455722
51683,"City of Manassas, VA",VA,42.33257356
51685,"City of Manassas Park, VA",VA,-0.468075087
51690,"City of Martinsville, VA",VA,11.36344818
51115,"Mathews County, VA",VA,-2.35427585
51117,"Mecklenburg County, VA",VA,-35.60985668
51119,"Middlesex County, VA",VA,-39.25008315
51121,"Montgomery County, VA",VA,31.65383427
51125,"Nelson County, VA",VA,-48.62969115
51127,"New Kent County, VA",VA,26.42044897
51700,"City of Newport News, VA",VA,-48.74122446
51710,"City of Norfolk, VA",VA,-31.10482017
51131,"Northampton County, VA",VA,9.422984905
51133,"Northumberland County, VA",VA,-27.63032887
51720,"City of Norton, VA",VA,-21.38107217
51135,"Nottoway County, VA",VA,-30.32398203
51137,"Orange County, VA",VA,-15.9539341
51139,"Page County, VA",VA,37.35177837
51141,"Patrick County, VA",VA,-44.40946526
51730,"City of Petersburg, VA",VA,6.710370224
51143,"Pittsylvania County, VA",VA,6.315936547
51735,"City of Poquoson, VA",VA,21.88022785
51740,"City of Portsmouth, VA",VA,15.42649288
51145,"Powhatan County, VA",VA,16.02652602
51147,"Prince Edward County, VA",VA,-4.336055817
